Publication Year,Author,Title,Url,Date,Short Title,Venue,Archive,Primary Category,Modified,1 means Modified compared to last updated,Bibtex Finished
2025,"Joshi, Thomas; Chowdhury, Shayan; Uysal, Fatih",SWE-Bench-CL: Continual Learning for Coding Agents,http://arxiv.org/abs/2507.00014,20250613,SWE-Bench-CL,arXiv only,Empirical,Empirical,0,,1
2025,"Guo, Lianghong; Wang, Yanlin; Li, Caihua; Tao, Wei; Yang, Pengyu; Chen, Jiachi; Song, Haoyu; Tang, Duyu; Zheng, Zibin",SWE-Factory: Your Automated Factory for Issue Resolution Training Data and Evaluation Benchmarks,http://arxiv.org/abs/2506.10954,20250613,SWE-Factory,FSE,Train Dataset,Training,1,,1
2025,"Liang, Shanchao; Garg, Spandan; Moghaddam, Roshanak Zilouchian",The SWE-Bench Illusion: When State-of-the-Art LLMs Remember Instead of Reason,http://arxiv.org/abs/2506.12286,20250614,The SWE-Bench Illusion,arXiv only,Empirical,Empirical,1,,1
2025,"Wang, Yibo; Peng, Zhihao; Wang, Ying; Wei, Zhao; Yu, Hai; Zhu, Zhiliang",MCTS-Refined CoT: High-Quality Fine-Tuning Data for LLM-Based Repository Issue Resolution,http://arxiv.org/abs/2506.12728,20250615,MCTS-Refined CoT,ASE,Train,Training,0,,1
2025,"Huang, Kai; Zhang, Jian; Xie, Xiaofei; Chen, Chunyang",Seeing is Fixing: Cross-Modal Reasoning with Multimodal LLMs for Visual Software Issue Fixing,http://arxiv.org/abs/2506.16136,20250619,Seeing is Fixing,ASE,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Pabba, Anvith; Mathai, Alex; Chakraborty, Anindya; Ray, Baishakhi",SemAgent: A Semantics Aware Program Repair Agent,http://arxiv.org/abs/2506.16650,20250619,SemAgent,arXiv only,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Du, Yaxin; Cai, Yuzhu; Zhou, Yifan; Wang, Cheng; Qian, Yu; Pang, Xianghe; Liu, Qian; Hu, Yue; Chen, Siheng",SWE-Dev: Evaluating and Training Autonomous Feature-Driven Software Development,http://arxiv.org/abs/2505.16975,20250619,SWE-Dev,NeurIPS,Train Dataset,Training,0,,1
2025,"Xue, Haoran; Uddin, Gias; Wang, Song",PAGENT: Learning to Patch Software Engineering Agents,http://arxiv.org/abs/2506.17772,20250621,PAGENT,ICSE,Empirical,Empirical,1,,1
2025,"Bouzenia, Islem; Pradel, Michael",Understanding Software Engineering Agents: A Study of Thought-Action-Result Trajectories,http://arxiv.org/abs/2506.18824,20250623,Understanding Software Engineering Agents,ASE,Empirical,Empirical,0,,1
2025,"Zeng, Liang; Li, Yongcong; Xiao, Yuzhen; Li, Changshi; Liu, Chris Yuhao; Yan, Rui; Wei, Tianwen; He, Jujie; Song, Xuchen; Liu, Yang; Zhou, Yahui",Skywork-SWE: Unveiling Data Scaling Laws for Software Engineering in LLMs,http://arxiv.org/abs/2506.19290,20250624,Skywork-SWE,arXiv only,Train Dataset,Training,0,,1
2025,"Yingwei Ma, Rongyu Cao, Yongchang Cao, Yue Zhang, Jue Chen, Yibo Liu, Yuchen Liu, Binhua Li, Fei Huang, Yongbin Li",SWE-GPT: A Process-Centric Language Model for Automated Software Improvement,,20250625,,ISSTA,Train,Training,0,,1
2025,"Gupta, Dhruv; Lakshmy, Gayathri Ganesh; Xie, Yiqing",SACL: Understanding and Combating Textual Bias in Code Retrieval with Semantic-Augmented Reranking and Localization,http://arxiv.org/abs/2506.20081,20250626,SACL,EMNLP,Localization,Scaffold/Method Design,0,,1
2025,"Sohrabizadeh, Atefeh; Song, Jialin; Liu, Mingjie; Roy, Rajarshi; Lee, Chankyu; Raiman, Jonathan; Catanzaro, Bryan",Nemotron-Cortexa: Enhancing LLM Agents for Software Engineering Tasks via Improved Localization and Solution Diversity,,20250627,,ICML,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Sajadi, Amirali; Damevski, Kostadin; Chatterjee, Preetha",Are AI-Generated Fixes Secure? Analyzing LLM and Agent Patches on SWE-bench,http://arxiv.org/abs/2507.02976,20250630,Are AI-Generated Fixes Secure?,arXiv only,Empirical,Empirical,0,,1
2025,"Tang, Xunzhu; Gao, Jiechao; Xu, Jin; Sun, Tiezhu; Song, Yewei; Ezzini, Saad; Ouédraogo, Wendkûuni C.; Klein, Jacques; Bissyandé, Tegawendé F.",SynFix: Dependency-Aware Program Repair via RelationGraph Analysis,https://aclanthology.org/2025.findings-acl.252/,202507,SynFix,ACL,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Tang, Xiangru; Qin, Tianrui; Peng, Tianhao; Zhou, Ziyang; Shao, Daniel; Du, Tingting; Wei, Xinming; Xia, Peng; Wu, Fang; Zhu, He; Zhang, Ge; Liu, Jiaheng; Wang, Xingyao; Hong, Sirui; Wu, Chenglin; Cheng, Hao; Wang, Chi; Zhou, Wangchunshu",Agent KB: Leveraging Cross-Domain Experience for Agentic Problem Solving,http://arxiv.org/abs/2507.06229,20250710,Agent KB,arXiv only,E2E Agent,Scaffold/Method Design,1,,1
2025,"Bhatia, Aaditya; Oliva, Gustavo A.; Rajbahadur, Gopi Krishnan; Zhang, Haoxiang; Chen, Yihao; Chen, Zhilong; Leung, Arthur; Lin, Dayi; Chen, Boyuan; Hassan, Ahmed E.","SPICE: An Automated SWE-Bench Labeling Pipeline for Issue Clarity, Test Coverage, and Effort Estimation",http://arxiv.org/abs/2507.09108,20250712,SPICE,ASE,Benchmark,Benchmark,0,,1
2025,"Adamenko, Pavel; Ivanov, Mikhail; Valeev, Aidar; Levichev, Rodion; Zadorozhny, Pavel; Lopatin, Ivan; Babayev, Dmitry; Fenogenova, Alena; Malykh, Valentin",SWE-MERA: A Dynamic Benchmark for Agenticly Evaluating Large Language Models on Software Engineering Tasks,http://arxiv.org/abs/2507.11059,20250715,SWE-MERA,EMNLP,Benchmark,Benchmark,0,,1
2025,"He, Xinyi; Liu, Qian; Du, Mingzhe; Yan, Lin; Fan, Zhijie; Huang, Yiming; Yuan, Zejian; Ma, Zejun",SWE-Perf: Can Language Models Optimize Code Performance on Real-World Repositories?,http://arxiv.org/abs/2507.12415,20250716,SWE-Perf,ICML,Benchmark,Benchmark,1,,1
2025,"Deng, Le; Jiang, Zhonghao; Cao, Jialun; Pradel, Michael; Liu, Zhongxin",NoCode-bench: A Benchmark for Evaluating Natural Language-Driven Feature Addition,http://arxiv.org/abs/2507.18130,20250722,NoCode-bench,arXiv only,Benchmark,Benchmark,0,,1
2025,"Khatib, Lara; Mathews, Noble Saji; Nagappan, Meiyappan",AssertFlip: Reproducing Bugs via Inversion of LLM-Generated Passing Tests,http://arxiv.org/abs/2507.17542,20250723,AssertFlip,ICSE,Reproduction,Scaffold/Method Design,0,,1
2025,"Chen, Zimin; Pan, Yue; Lu, Siyu; Xu, Jiayi; Goues, Claire Le; Monperrus, Martin; Ye, He",Prometheus: Unified Knowledge Graphs for Issue Resolution in Multilingual Codebases,http://arxiv.org/abs/2507.19942,20250726,Prometheus,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Team, Trae Research; Gao, Pengfei; Tian, Zhao; Meng, Xiangxin; Wang, Xinchen; Hu, Ruida; Xiao, Yuanan; Liu, Yizhou; Zhang, Zhao; Chen, Junjie; Gao, Cuiyun; Lin, Yun; Xiong, Yingfei; Peng, Chao; Liu, Xia",Trae Agent: An LLM-based Agent for Software Engineering with Test-time Scaling,http://arxiv.org/abs/2507.23370,20250731,Trae Agent,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Li, Han; Shi, Yuling; Lin, Shaoxin; Gu, Xiaodong; Lian, Heng; Wang, Xin; Jia, Yantao; Huang, Tao; Wang, Qianxiang",SWE-Debate: Competitive Multi-Agent Debate for Software Issue Resolution,http://arxiv.org/abs/2507.23348,20250731,SWE-Debate,ICSE,E2E Agent,Scaffold/Method Design,0,,1
2025,"Chen, Zhilong; Zhao, Chengzong; Chen, Boyuan; Lin, Dayi; Chen, Yihao; Leung, Arthur; Rajbahadur, Gopi Krishnan; Oliva, Gustavo A.; Hassan, Ahmed E.",RepoForge: Training a SOTA Fast-thinking SWE Agent with an End-to-End Data Curation Pipeline Synergizing SFT and RL at Scale,http://arxiv.org/abs/2508.01550,20250803,RepoForge,arXiv only,Train,Training,1,,1
2025,"Tawosia, Vali; Alamir, Salwa; Liu, Xiaomo; Veloso, Manuela",Meta-RAG on Large Codebases Using Code Summarization,http://arxiv.org/abs/2508.02611,20250804,,arXiv only,Localization,Scaffold/Method Design,0,,1
2025,"Lin, Jiaye; Guo, Yifu; Han, Yuzhen; Hu, Sen; Ni, Ziyi; Wang, Licheng; Chen, Mingguang; Jiang, Daxin; Jiao, Binxing; Hu, Chen; Wang, Huacan",SE-Agent: Self-Evolution Trajectory Optimization in Multi-Step Reasoning with LLM-Based Agents,http://arxiv.org/abs/2508.02085,20250804,SE-Agent,NeurIPS,E2E Agent,Scaffold/Method Design,0,,1
2025,"Golubev, Alexander; Trofimova, Maria; Polezhaev, Sergei; Badertdinov, Ibragim; Nekrashevich, Maksim; Shevtsov, Anton; Karasik, Simon; Abramov, Sergey; Andriushchenko, Andrei; Fisin, Filipp; Skvortsov, Sergei; Yangel, Boris","Training Long-Context, Multi-Turn Software Engineering Agents with Reinforcement Learning",http://arxiv.org/abs/2508.03501,20250805,,arXiv only,Train,Training,0,,1
2025,"Ma, Zexiong; Peng, Chao; Zeng, Qunhong; Gao, Pengfei; Zou, Yanzhen; Xie, Bing",Enhancing Issue Localization Agent with Tool-Interactive Training,http://arxiv.org/abs/2508.03012,20250806,ICSE,arXiv only,Localization,Scaffold/Method Design,1,,1
2025,"Ahmed, Toufique; Ganhotra, Jatin; Shinnar, Avraham; Hirzel, Martin",Execution-Feedback Driven Test Generation from SWE Issues,http://arxiv.org/abs/2508.06365,20250808,,ICSE,Reproduction,Scaffold/Method Design,0,,1
2025,"Rastogi, Abhinav; Yang, Adam; Jiang, Albert Q.; Liu, Alexander H.; Sablayrolles, Alexandre; Héliou, Amélie; Martin, Amélie; Agarwal, Anmol; Ehrenberg, Andy; Lo, Andy; Roux, Antoine; Darcet, Arthur; Mensch, Arthur; Bout, Baptiste; Rozière, Baptiste; Monicault, Baudouin De; Bamford, Chris; Wallenwein, Christian; Renaudin, Christophe; Lanfranchi, Clémence; Denoix, Clément; Barreau, Corentin; Mizelle, Darius Dabert Devon; Casas, Diego de las; Chane-Sane, Elliot; Fugier, Emilien; Hanna, Emma Bou; Berrada, Gabrielle; Delerce, Gauthier; Guinet, Gauthier; Novikov, Georgii; Neubig, Graham; Lample, Guillaume; Martin, Guillaume; Jaju, Himanshu; Ludziejewski, Jan; Rute, Jason; Delignon, Jean-Malo; Chabran, JeanHadrien; Studnia, Joachim; Barmentlo, Joep; Amar, Jonas; Roberts, Josselin Somerville; Denize, Julien; Saxena, Karan; Yadav, Karmesh; Khandelwal, Kartik; Chandu, Khyathi Raghavi; Jain, Kush; Lavaud, Lélio Renard; Blier, Léonard; Zhao, Lingxiao; Martin, Louis; Saulnier, Lucile; Gao, Luyu; Pellat, Marie; Guillaumin, Mathilde; Felardos, Mathis; Dinot, Matthieu; Darrin, Maxime; Augustin, Maximilian; Seznec, Mickaël; Gupta, Neha; Raghuraman, Nikhil; Duchenne, Olivier; Wang, Patricia; Platen, Patrick von; Saffer, Patryk; Jacob, Paul; Wambergue, Paul; Kurylowicz, Paula; Chagniot, Philomène; Stock, Pierre; Agrawal, Pravesh; Delacourt, Rémi; Soletskyi, Roman; Sauvestre, Romain; Vaze, Sagar; Gandhi, Sanchit; Subramanian, Sandeep; Dalal, Shashwat; Gandhi, Siddharth; Ghosh, Soham; Mishra, Srijan; Aithal, Sumukh; Antoniak, Szymon; Scao, Teven Le; Lavril, Thibaut; Schueller, Thibault; Foubert, Thomas; Robert, Thomas; Wang, Thomas; Lacroix, Timothée; Bewley, Tom; Nemychnikova, Valeriia; Paltz, Victor; Richard, Virgile; Li, Wen-Ding; Marshall, William; Wang, Xingyao; Zhang, Xuanyu; Wan, Yihan; Tang, Yunhao",Devstral: Fine-tuning Language Models for Coding Agent Applications,http://arxiv.org/abs/2509.25193,20250808,Devstral,arXiv only,Train,Training,0,,1
2025,"Kitsios, Konstantinos; Castelluccio, Marco; Bacchelli, Alberto",Automated Generation of Issue-Reproducing Tests by Combining LLMs and Search-Based Testing,http://arxiv.org/abs/2509.01616,20250901,,ASE,Reproduction,Scaffold/Method Design,0,,1
2025,"Gandhi, Shubham; Tsay, Jason; Ganhotra, Jatin; Kate, Kiran; Rizk, Yara",When Agents go Astray: Course-Correcting SWE Agents with PRMs,http://arxiv.org/abs/2509.02360,20250902,SWE-PRM,NeurIPS,E2E Agent,Scaffold/Method Design,0,,1
2025,"Wang, Junhao; Zan, Daoguang; Xin, Shulin; Liu, Siyao; Wu, Yurong; Shen, Kai",SWE-Mirror: Scaling Issue-Resolving Datasets by Mirroring Issues Across Repositories,http://arxiv.org/abs/2509.08724,20250910,SWE-Mirror,arXiv only,Train Dataset,Training,0,,1
2025,"Fan, Zhiyu; Vasilevski, Kirill; Lin, Dayi; Chen, Boyuan; Chen, Yihao; Zhong, Zhiqing; Zhang, Jie M.; He, Pinjia; Hassan, Ahmed E.",SWE-Effi: Re-Evaluating Software AI Agent System Effectiveness Under Resource Constraints,http://arxiv.org/abs/2509.09853,20250911,SWE-Effi,arXiv only,Empirical,Empirical,0,,1
2025,"Liu, Simiao; Liu, Fang; Li, Liehao; Tan, Xin; Zhu, Yinghao; Lian, Xiaoli; Zhang, Li",An Empirical Study on Failures in Automated Issue Solving,http://arxiv.org/abs/2509.13941,20250917,,arXiv only,Empirical,Empirical,0,,1
2025,"Deng, Xiang; Da, Jeff; Pan, Edwin; He, Yannis Yiming; Ide, Charles; Garg, Kanak; Lauffer, Niklas; Park, Andrew; Pasari, Nitin; Rane, Chetan; Sampath, Karmini; Krishnan, Maya; Kundurthy, Srivatsa; Hendryx, Sean; Wang, Zifan; Zhang, Chen Bo Calvin; Jacobson, Noah; Liu, Bing; Kenstler, Brad",SWE-Bench Pro: Can AI Agents Solve Long-Horizon Software Engineering Tasks?,http://arxiv.org/abs/2509.16941,20250921,SWE-Bench Pro,ICML,Benchmark,Benchmark,1,,1
2025,"Yu, Jiahao; Cheng, Zelei; Wu, Xian; Xing, Xinyu",Building Coding Agents via Entropy-Enhanced Multi-Turn Preference Optimization,http://arxiv.org/abs/2509.12434,20250921,,arXiv only,Train,Training,0,,1
2025,"Zhang, Zejun; Wang, Jian; Yang, Qingyun; Pan, Yifan; Tang, Yi; Li, Yi; Xing, Zhenchang; Zhang, Tian; Li, Xuandong; Zhang, Guoan",A Benchmark for Localizing Code and Non-Code Issues in Software Projects,http://arxiv.org/abs/2509.25242,20250926,MuLocBench,arXiv only,Benchmark,Benchmark,0,,1
2025,"Yang, Zonghan; Wang, Shengjie; Fu, Kelin; He, Wenyang; Xiong, Weimin; Liu, Yibo; Miao, Yibo; Gao, Bofei; Wang, Yejie; Ma, Yingwei; Li, Yanhao; Liu, Yue; Hu, Zhenxing; Zhang, Kaitai; Wang, Shuyi; Chen, Huarong; Sung, Flood; Liu, Yang; Gao, Yang; Yang, Zhilin; Liu, Tianyu",Kimi-Dev: Agentless Training as Skill Prior for SWE-Agents,http://arxiv.org/abs/2509.23045,20250927,Kimi-Dev,ICLR,Train,Training,0,,1
2025,"Xiao, Yuan-An; Gao, Pengfei; Peng, Chao; Xiong, Yingfei",Reducing Cost of LLM Agents with Trajectory Reduction,http://arxiv.org/abs/2509.23586,20250928,AgentDiet,FSE,E2E Agent,Scaffold/Method Design,1,,1
2025,"team, FAIR CodeGen; Carbonneaux, Quentin; Cohen, Gal; Gehring, Jonas; Kahn, Jacob; Kossen, Jannik; Kreuk, Felix; McMilin, Emily; Meyer, Michel; Wei, Yuxiang; Zhang, David; Zheng, Kunhao; Armengol-Estapé, Jordi; Bashiri, Pedram; Beck, Maximilian; Chambon, Pierre; Charnalia, Abhishek; Cummins, Chris; Decugis, Juliette; Fisches, Zacharias V.; Fleuret, François; Gloeckle, Fabian; Gu, Alex; Hassid, Michael; Haziza, Daniel; Idrissi, Badr Youbi; Keller, Christian; Kindi, Rahul; Leather, Hugh; Maimon, Gallil; Markosyan, Aram; Massa, Francisco; Mazaré, Pierre-Emmanuel; Mella, Vegard; Murray, Naila; Muzumdar, Keyur; O'Hearn, Peter; Pagliardini, Matteo; Pedchenko, Dmitrii; Remez, Tal; Seeker, Volker; Selvi, Marco; Sultan, Oren; Wang, Sida; Wehrstedt, Luca; Yoran, Ori; Zhang, Lingming; Cohen, Taco; Adi, Yossi; Synnaeve, Gabriel",CWM: An Open-Weights LLM for Research on Code Generation with World Models,http://arxiv.org/abs/2510.02387,20250930,CWM,arXiv only,Train,Training,0,,1
2025,"Dai, Hankun; Wang, Maoquan; Qi, Mengnan; Zhang, Yikai; Jin, Zijian; Yao, Yongqiang; Huang, Yufan; Fu, Shengyu; Nallipogu, Elsie",Lita: Light Agent Uncovers the Agentic Coding Capabilities of LLMs,http://arxiv.org/abs/2509.25873,20250930,Lita,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Wang, Boshi; Xu, Weijian; Li, Yunsheng; Gao, Mei; Xie, Yujia; Sun, Huan; Chen, Dongdong",Improving Code Localization with Repository Memory,http://arxiv.org/abs/2510.01003,20251001,,ICLR,Localization,Scaffold/Method Design,0,,1
2025,"Garg, Spandan; Steenhoek, Ben; Huang, Yufan",Saving SWE-Bench: A Benchmark Mutation Approach for Realistic Agent Evaluation,http://arxiv.org/abs/2510.08996,20251010,Saving SWE-Bench,arXiv only,Empirical,Empirical,0,,1
2025,"Yang, Xu; Zhou, Jiayuan; Pacheco, Michael; Zhu, Wenhan; He, Pengfei; Wang, Shaowei; Liu, Kui; Pan, Ruiqi",Lingxi: Repository-Level Issue Resolution Framework Enhanced by Procedural Knowledge Guided Scaling,http://arxiv.org/abs/2510.11838,20251013,Lingxi,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Cao, Xin; Yu, Nan",SIADAFIX: issue description response for adaptive program repair,http://arxiv.org/abs/2510.16059,20251017,SIADAFIX,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Gao, Pengfei; Peng, Chao",More with Less: An Empirical Study of Turn-Control Strategies for Efficient Coding Agents,http://arxiv.org/abs/2510.16786,20251019,More with Less,ICSE,Empirical,Empirical,0,,1
2025,"Sonwane, Atharv; White, Isadora; Lee, Hyunji; Pereira, Matheus; Caccia, Lucas; Kim, Minseon; Shi, Zhengyan; Singh, Chinmay; Sordoni, Alessandro; Côté, Marc-Alexandre; Yuan, Xingdi",BugPilot: Complex Bug Generation for Efficient Learning of SWE Skills,http://arxiv.org/abs/2510.19898,20251022,BugPilot,arXiv only,Train,Training,0,,1
2025,"Zhou, Xuhui; Chen, Valerie; Wang, Zora Zhiruo; Neubig, Graham; Sap, Maarten; Wang, Xingyao",TOM-SWE: User Mental Modeling For Software Engineering Agents,http://arxiv.org/abs/2510.21903,20251024,TOM-SWE,ICML,E2E Agent,Scaffold/Method Design,0,,1
2025,"Han, Kevin; Maddikayala, Siddharth; Knappe, Tim; Patel, Om; Liao, Austen; Farimani, Amir Barati",TDFlow: Agentic Workflows for Test Driven Software Engineering,http://arxiv.org/abs/2510.23761,20251027,TDFlow,arXiv only,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Wang, Wenyi; Piekos, Piotr; Li, Nanbo; Laakom, Firas; Chen, Yimeng; Ostaszewski, Mateusz; Zhuge, Mingchen; Schmidhuber, Jurgen",Huxley-Gödel Machine: Human-Level Coding Agent Development by an Approximation of the Optimal Self-Improving Machine,http://arxiv.org/abs/2510.21614,20251029,HGM,ICLR,E2E Agent,Scaffold/Method Design,1,,1
2025,"Majgaonkar, Oorja; Fei, Zhiwei; Li, Xiang; Sarro, Federica; Ye, He",Understanding Code Agent Behaviour: An Empirical Study of Success and Failure Trajectories,http://arxiv.org/abs/2511.00197,20251031,Understanding Code Agent Behaviour,ICSE,Empirical,Empirical,0,,1
2025,"Zhang, Jiwei; Lian, Jianxun; Qin, Haiming; Zhou, Mingyang; Lu, KeZhong; Mao, Rui; Liao, Hao",Hierarchical Reward Modeling for Fault Localization in Large Code Repositories,https://aclanthology.org/2025.findings-emnlp.966/,202511,,EMNLP,Localization,Scaffold/Method Design,0,,1
2025,"Xiong, Bojian; Lei, Yikun; Liu, Xikai; Zhang, Shaowei; Zhu, Pengyun; Liu, Yan; Leng, Yongqi; Shi, Ling; Zhong, Meizhi; Zhang, Yurong; Gao, Yan; Yiwu; Hu, Yao; Xiong, Deyi",Think-Search-Patch: A Retrieval-Augmented Reasoning Framework for Repository-Level Code Repair,https://aclanthology.org/2025.emnlp-industry.109/,202511,Think-Search-Patch,EMNLP,E2E Pipeline,Scaffold/Method Design,0,,1
2025,"Ma, Jeffrey Jian; Hashemi, Milad; Yazdanbakhsh, Amir; Swersky, Kevin; Press, Ofir; Li, Enhui; Reddi, Vijay Janapa; Ranganathan, Parthasarathy",SWE-fficiency: Can Language Models Optimize Real-World Repositories on Real Workloads?,http://arxiv.org/abs/2511.06090,20251108,SWE-fficiency,ICML,Benchmark,Benchmark,0,,1
2025,"Hayashi, Hiroaki; Pang, Bo; Zhao, Wenting; Liu, Ye; Gokul, Akash; Bansal, Srijan; Xiong, Caiming; Yavuz, Semih; Zhou, Yingbo",Self-Abstraction from Grounded Experience for Plan-Guided Policy Refinement,http://arxiv.org/abs/2511.05931,20251108,SAGE,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Xia, Chunqiu Steven; Wang, Zhe; Yang, Yan; Wei, Yuxiang; Zhang, Lingming",Live-SWE-agent: Can Software Engineering Agents Self-Evolve on the Fly?,http://arxiv.org/abs/2511.13646,20251117,Live-SWE-agent,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Li, KeFan; Wang, Mengfei; Zhang, Hengzhi; Li, Zhichao; Yuan, Yuan; Li, Mu; Gao, Xiang; Sun, Hailong; Hu, Chunming; Lv, Weifeng",InfCode: Adversarial Iterative Refinement of Tests and Patches for Reliable Software Issue Resolution,http://arxiv.org/abs/2511.16004,20251120,InfCode,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Cuadron, Alejandro; Yu, Pengfei; Liu, Yang; Gupta, Arpit","SABER: Small Actions, Big Errors -- Safeguarding Mutating Steps in LLM Agents",http://arxiv.org/abs/2512.07850,20251126,SABER,ICLR,Empirical,Empirical,1,,1
2025,"Liu, Shuyang; Chen, Yang; Krishna, Rahul; Sinha, Saurabh; Ganhotra, Jatin; Jabbarvand, Reyhan",Process-Centric Analysis of Agentic Software Systems,http://arxiv.org/abs/2512.02393,20251202,,arXiv only,Empirical,Empirical,1,,1
2025,"Tripathy, Arihant; Harshit, Ch Pavan; Vaidhyanathan, Karthik",SWEnergy: An Empirical Study on Energy Efficiency in Agentic Issue Resolution Frameworks with SLMs,http://arxiv.org/abs/2512.09543,20251210,SWEnergy,ICSE,Empirical,Empirical,1,,1
2025,"Prathifkumar, Thanosan; Mathews, Noble Saji; Nagappan, Meiyappan",Does SWE-Bench-Verified Test Agent Ability or Model Memory?,http://arxiv.org/abs/2512.10218,20251211,,arXiv only,Empirical,Empirical,0,,1
2025,"Wang, Zhaodong; Qi, Zhenting; Wong, Sherman; Hu, Nathan; Lin, Samuel; Ge, Jun; Gao, Erwin; Yang, Yining; Maurer, Ben; Chen, Wenlin; Recordon, David; Du, Yilun; Yu, Minlan; Zhang, Ying",Confucius Code Agent: An Open-sourced AI Software Engineer at Industrial Scale,http://arxiv.org/abs/2512.10398,20251211,Confucius Code Agent,arXiv only,E2E Agent,Scaffold/Method Design,0,,1
2025,"Zhu, Yiqi; Gandhi, Apurva; Neubig, Graham",Training Versatile Coding Agents in Synthetic Environments,http://arxiv.org/abs/2512.12216,20251213,SWE-Play,arXiv only,Train,Training,0,,1
2025,"Wang, Lilin; Ramalho, Lucas; Celestino, Alan; Pham, Phuc Anthony; Liu, Yu; Sinha, Umang Kumar; Portillo, Andres; Osunwa, Onassis; Maduekwe, Gabriel",SWE-Bench++: A Framework for the Scalable Generation of Software Engineering Benchmarks from Open-Source Repositories,http://arxiv.org/abs/2512.17419,20251219,SWE-Bench++,arXiv only,Benchmark,Benchmark,0,,1
2025,"Thai, Minh V. T.; Le, Tue; Manh, Dung Nguyen; Nhat, Huy Phan; Bui, Nghi D. Q.",SWE-EVO: Benchmarking Coding Agents in Long-Horizon Software Evolution Scenarios,http://arxiv.org/abs/2512.18470,20251220,SWE-EVO,arXiv only,Benchmark,Benchmark,0,,1
2025,"Wei, Yuxiang; Sun, Zhiqing; McMilin, Emily; Gehring, Jonas; Zhang, David; Synnaeve, Gabriel; Fried, Daniel; Zhang, Lingming; Wang, Sida",Toward Training Superintelligent Software Agents through Self-Play SWE-RL,http://arxiv.org/abs/2512.18552,20251221,SSR,ICML,Train,Training,0,,1
2025,"Reddy, Revanth Gangi; Liu, Ye; Zhao, Wenting; Doo, JaeHyeok; Suresh, Tarun; Lee, Daniel; Xiong, Caiming; Zhou, Yingbo; Yavuz, Semih; Joty, Shafiq","SweRank+: Multilingual, Multi-Turn Code Ranking for Software Issue Localization",http://arxiv.org/abs/2512.20482,20251223,SweRank+,arXiv only,Localization,Scaffold/Method Design,0,,1
2025,"Zhang, Zhaoxi; Duan, Yitong; Zhang, Yanzhi; Xu, Yiming; He, Jiyan; Wu, Yunfang",One Tool Is Enough: Reinforcement Learning for Repository-Level LLM Agents,http://arxiv.org/abs/2512.20957,20251224,RepoNavigator,ICML,Localization,Scaffold/Method Design,1,,1
2025,"Liu, Shukai; Yang, Jian; Jiang, Bo; Li, Yizhi; Guo, Jinyang; Liu, Xianglong; Dai, Bryan",Context as a Tool: Context Management for Long-Horizon SWE-Agents,http://arxiv.org/abs/2512.22087,20251226,SWE-Compressor,arXiv only,Train,Training,0,,1
